ItemID,Sentiment,SentimentText
1044711,Positive,listening to music and reading an abundance of katherines at work 
1044712,Positive,listening to music and singing along while i get ready to enjoy this fab day who ever thought it would be warm here bye bye gloves
1044713,Negative,listening to music bored no phone schools out yay now i have finals lol
1044714,Negative,listening to music in bed nothing on tv
1044715,Positive,listening to music in gym since today is a half day 
1044716,Negative,listening to music that reminds me of hudz_st_hudz i miss him
1044717,Positive,listening to music the bright star alliance l 
1044718,Negative,listening to music then going to bed school in the morning
1044719,Negative,listening to music wishing i was somewhere else
1044720,Negative,listening to music stuck with my cousin other cousins at other houses p wish i could meet debby ryan here 
1044721,Positive,listening to music but i need to update my ipod soon any suggestions 
1044722,Positive,listening to music chilling and talking on myspace best way to spend a night in in my opinion xo
1044723,Negative,listening to music very bored 
1044724,Positive,listening to music whilst doing lots of revision
1044725,Positive,listening to music yet again lol n dubz ft tinchy stryder number 1 
1044726,Positive,listening to music 
1044727,Positive,listening to music all i wanna do is find a way back into love la la la 
1044728,Negative,listening to music dreaming with a broken heart is such a sad song 
1044729,Positive,listening to music talking to the bestie amp making plans to see the hm movie this friday
1044730,Positive,listening to music talking to the bestie 
1044731,Positive,listening to music quot a little too not over you quot by davidarchie
1044732,Positive,listening to music bored
1044733,Positive,listening to music lol 
1044734,Negative,listening to music then studying 
1044735,Negative,listening to music its windy outside
1044736,Positive,listening to music nice afternoon with my friend 
1044737,Negative,listening to music watching my tummy 
1044738,Positive,listening to music summer is sooooo close 
1044739,Negative,listening to music can t go sunbathing today
1044740,Positive,listening to music blah im kinda sad school is over cant wait to go to my sisters tho and hang with ppl over the summer 
1044741,Negative,listening to musica getting ready for schoool wow it s really early
1044742,Positive,listening to musiccc
1044743,Negative,listening to my 2yo sing what what in the butt not good guess i should pay more attention to what i say
1044744,Positive,listening to my 5yr old tell me all about his boat trip today around the venice lagoon
1044745,Positive,listening to my boyfriend play video games on his playstation 3 that i bought him
1044746,Positive,listening to my cd player 
1044747,Negative,listening to my chemical romance with my dad my bracelet got wet iranelection 
1044748,Negative,listening to my dad complain about any amp everything ugh 
1044749,Negative,listening to my dog cry we don t know why he does it its sad 
1044750,Negative,listening to my econ teacher on the internet
1044751,Positive,listening to my favorite asian american at least i think d singer gabe bondoc you stay classy planet earth 
1044752,Positive,listening to my favorite music on my computer and downloading more 
1044753,Positive,listening to my favourite childhood song http bit ly y8vto what s better than this 
1044754,Negative,listening to my ipod is a bad idea when i m trying to sleep every song just upsets me 
1044755,Positive,listening to my ipod on shuffle maan i like good music sunset rubdown right now p ooh wolf parade yeeuh
1044756,Positive,listening to my little sister attempt to talk lol she is so cute
1044757,Positive,listening to my love jason mraz and getting ready for shoppinggg with the girls
1044758,Positive,media pdp did not get done some more songs added to my last fm account did happen pointless night yes indeed fuck i suck
1044759,Negative,mediafire not working bad
1044760,Negative,mediatemple mt has awful ftp service
1044761,Negative,medical advice close the drain of the sink if it s your last pill and you forgot to renew the script 
1044762,Negative,medical apartheid really sheds light on how africans and african americans were treated by the medical field 
1044763,Negative,medical center opens 1 today can t survive another day without drugs
1044764,Negative,medical day mammo amp ultrasound followed by oncologist 
1044765,Positive,medical health day at home mmm
1044766,Negative,medical news one friend s brother received very good news one friend s niece not so much hate it when the universe tries to balance
1044767,Negative,medicating myself i hate colds
1044768,Positive,medicine buddha mantra just listen to it and see what it is happening to you http bit ly nn3rz
1044769,Negative,medieval times is pretty cool too bad i m allergic to horses and hay allergies acting up http short to ea8p
1044770,Negative,mediocre noodles for lunch
1044771,Positive,meditation workout teaching tomorrow is the student recital have a grate day and a wonderful weekend 
1044772,Positive,meditation worked muladhara manipura anahata amp anja chakras after that surya namaskar now boiled coffee 
1044773,Negative,mediterranean tan is fading come onnnn weather
1044774,Negative,medium iced coffee 3 melted sugars xtra light w milk and 3 pumps of caramel swirl and sex and the city this is the best my night will be
1044775,Negative,meds got me drowsy bout to get me a new phone asap cant wrk still get paid blessing i thank god
1044776,Positive,mee a bee in review http bit ly 2ywnb so chuffed right now
1044777,Negative,meebo won t be available for the launch of iphone os 3 0 today http tr im oarg
1044778,Positive,meeeeeow bet you re happy you wasted your time reading that update huh xxx
1044779,Positive,meeeh just got tumblr sunburn hurts get suncream ed kids y 
1044780,Positive,meeeow byebye paint mah roooom with allisooooon 
1044781,Negative,meeewsic i just wanna get back to the studio and practice but i ve lost my voice
1044782,Negative,meeh maths excam today i know im gonna get bollocked at school for not revising when i did nearly 4 hours yday on the bus train 
1044783,Negative,meep i feel really sick
1044784,Positive,meep math exams tomorrow morning can t get myself to sit and learn when it s so nice weather
1044785,Negative,meep i wanna go back to claires and play sims 3 with her again
1044786,Positive,meera did a real slick move and kicked me on my leg whereas she gave me a cut and tripped 
1044787,Negative,meet at four waah i m semi tan and it hurts mishin my boy 
1044788,Positive,meet me at the mall 
1044789,Positive,meet me halfway
1044790,Negative,meet my cheerleading squad im gonna miss teaching these guys http tinyurl com pf6ok2
1044791,Positive,meet my new best friend http twitpic com 67tsv
1044792,Positive,meet my new bfs mike and ike
1044793,Positive,meet my new tattoo http twitpic com 6ajkn
1044794,Positive,meet n greet right now love yalls hugs via donniewahlberg lt you should get some hugs on my side of the pond
1044795,Positive,meet the parents he s a bit small rebecca me hello i m in the room with a smile on my face
1044796,Positive,listening to my matt nathanson playlist on pandora it s pretty much my favorite
1044797,Negative,listening to my music green day guns n roses and foo fighters and talking to mates on msn ohh and doing maths h w
1044798,Positive,listening to my new jonasbrothers cd one of their best lt 3 so proud of my boys 
1044799,Positive,listening to my new ableplanet headphones for the first time very nice another awesome woot buy http bit ly 14fvju
1044800,Negative,listening to my poor puppy whine he had that fun surgery done today and is is pain he also hates the cone so sad
1044801,Positive,listening to my teacher gripe i love it
1044802,Positive,listening to my track quot this country boy can rock quot on cool country world radio http www ccw 000space com
1044803,Positive,listening to n2n all day at work for the win 
1044804,Negative,listening to never say never and feeling a lil senti
