ItemID,Sentiment,SentimentText
1043015,Positive,no more tesco till thursday yaay 
1043016,Negative,No more texting for me 
1043017,Positive,No more thunder 
1043018,Negative,no more tic tacs 
1043019,Negative,No more translating  But Disneyland tomorrow woo!!
1043020,Negative,No more truck...  ***N@G***
1043021,Positive,no more tweets to my phone since its summer. 
1043022,Negative,no more twitter  - mr. michaels  ps. see you june 10
1043023,Negative,no more twitter and FB in office! 
1043024,Positive,no more twitter for couple of days...no more internet in fact!! see you on the other side  x
1043025,Positive,No more unwanted phone calls  @badnewsrapdudes will be proud of me.
1043026,Negative,No more updates or customer support for Matrix Online as of 01/06. Play ends as of 31/07 - bye bye MxO. Sorry you never quite made it. 
1043027,Negative,No more vacation  back to school!
1043028,Negative,No more walking naked in da house. 
1043029,Negative,No more Wiffleball..  Damn.
1043030,Negative,No more wild wild wet outing 
1043031,Negative,No more W-N-U-A Ninety-five point fiiiiiiive  Where the hell am I sposta get my smooth jazz now? http://bit.ly/74SSd (via @ColonelTribune)
1043032,Negative,"no more working from home for me, working from the boss's place from today  dont wanna   "
1043033,Positive,"No more! Goodnight to my angels, and of course goodnight to my prince   P.S: The best for Miley! All the support and love for her"
1043034,Positive,No motivation to get up but I must if I wanna sell jeans today 
1043035,Positive,no moustache no tea party 
1043036,Negative,"No movie tonight,  sigh... "
1043037,Positive,No movie tonight. Whutteva. I'll just hit up teh party early 
1043038,Negative,no movie tonight... 
1043039,Positive,no movies =[ ate hot wings though  gonna go finish watchin game GO DENVER!
1043040,Negative,"No movies today  But got groceries! Hopefully I get hired by Medieval Times, wish me luck.."
1043041,Negative,no movies..... 
1043042,Negative,No mowing now its off to the store. Gonna have to wait until it really warm 
1043043,Negative,no mroe good seats left for incubus at merriwether 
1043044,Negative,No Muse standing tickets  oh well.  Rock band2 just arrived so that's a good start to the weekend !!
1043045,Negative,No music 
1043046,Negative,no music making today.  
1043047,Negative,No music to listen to when I head home tonight...      I'm sad tweople
1043048,Negative,no my name is earl tonight  #saveearl
1043049,Negative,No Nadal at this year's Wimbledon...sad.....was so looking forward to Roger beating him at the finals 
1043050,Negative,No Nadal at Wimbledon! Won't be the same 
1043051,Negative,No nba + no new tv shows = in bed before midnight 
1043052,Positive,No need 2 fear AfricanoBOi is here wassup my twittlings?? 
1043053,Positive,No need to apologise for butting in. Everyone is always welcomed to butt in.  @amiestuart
1043054,Negative,No Net At Home! I'm Alone At Work  Anyways... Met Tariq After 10 Years!  And My Kuksypie's Leaving Tonight 
1043055,Negative,No network in the office. Feel like I've been cut off from the outside world! 
1043056,Negative,No network on my work computer.. Can't work 
1043057,Positive,no new 80s news today. just getting my wine on ... on the porch 
1043058,Negative,no new emails 
1043059,Negative,No new iPhone today. They ran out  So later this week I'll pick one up in SF
1043060,Negative,no new lost this week   http://tinyurl.com/cwvrnw @jamestubb @nicolasiorio @chrisdowling @rowanhunter
1043061,Negative,No new phone til August  oh did I mention that my ringer on my current phone doesn't work? Lame.
1043062,Negative,no new SMod yet 
1043063,Negative,no new tubas until  4th  of july weekend 
1043064,Negative,"No news for  me today, i dont want any one to remind me of India's defeat yesterday "
1043065,Negative,No news yes about my friend  ( re my blog ).. its been a very long night  xx
1043066,Negative,"No newspapers in the office, boring conversations "
1043067,Negative,No No No @ankita_gaba will take @Shadez away  Not my day! #shadez #twpp
1043068,Negative,no no no misha's slipped to no7 he needs our help ppl go to his page nd see wt the queen is having done to him  @mishacollins
1043069,Positive,"NO NO NO NO NO NO NO NO NO.  Good singer, bad personality."
1043070,Negative,no no no no!!! i was supposed to be able to sleep late!! 
1043071,Positive,No No No NOTORIOUS 
1043072,Negative,no no no why is she coming 
1043073,Positive,no no no.... question is are you DOWN FOR THE BROWN??? haha 
1043074,Positive,"no no not simple, it sounds cute "
1043075,Positive,no no! no frowney face...... BACK TO SCHOOL!!!!!!!!!!!!!! 
1043076,Negative,"No no, it does not work "
1043077,Negative,No not again: morning 
1043078,Negative,No not cairon 
1043079,Negative,No O&amp;R and having a day from hell in work.  oh and #aceisancient ;)
1043080,Negative,no offence but can i NOT look like i look like? ew! 
1043081,Positive,"no offence mrs healy, but no one really cares about genetically modified organisms, including me "
1043082,Negative,no offence thou :/ anw byebye. sad. i hate ____ on twitter 
1043083,Positive,No offense taken if you don't wanna join the #SpyMaster game. AND... You're welcome to join even if I didn't bug u with an invite! 
1043084,Positive,no offense to my melanin challenged followers 
1043085,Negative,"No offense to people intended, but why are so many Facebook status messages a cry for help! "
1043086,Negative,no offesne to.....well everyone but TJ is really boring now! what happened?! it used to be so..well fun..now it's boring as hell! 
1043087,Positive,no old San Juan today... just the mall 
1043088,Negative,no on is following me 
1043089,Negative,no on my way back to the &quot;N&quot; to rehearse my drums for a while but Im soooo tired 
1043090,Positive,No one (but the readers) picked up on the crazy behind the scenes franticness.  Went well i think. Now yoof jamming at our home 
1043091,Negative,no one and i mean no one should be up this late doing laundry 
1043092,Negative,No one around me has skin as bad as mine. I'm sad. 
1043093,Negative,no one can hang out tonight!!!! 
1043094,Positive,no one can make me smile and laugh but my bestbestfriends now. that's why i treasure them so 
1043095,Positive,No one can out do me  Lol. Maria is fallling asleep. D:
1043096,Negative,No one can possibly being the luck I'm having this week. Fml 
1043097,Negative,No one can understand what I feel right now.. Everybody only said what they want.  I just want to stay home alone tonight..
1043098,Negative,No one cares.  No one cares about music.  ♫♫♫   
1043099,Negative,no one cleaned my laundry for me today 
1043100,Negative,NO ONE DOES WORK EXPERIENCE! well i  cant find anywhere  and everyones already has thier placements sorted out :S  ahhhhh 
1043101,Positive,No one else in my office today. #spotify without ear phones then 
1043102,Positive,"No one else is home, so Bo is sleeping with me  Night all! Talk to you on the morrow"
1043103,Negative,no one ever likes to wake me up. ugh.   i feel like im dying over here. this cough is just ridic.  couldnt even see the boyfriend today 
1043104,Negative,no one ever replies to my questions on here. or comments on my pictures 
1043105,Negative,No one ever sends me a message 
1043106,Negative,No one ever talks to me 
1043107,Negative,No one ever tweets anymore 
1043108,Negative,No one ever wants to play my zombie board game. I've gotten to play it exactly once in the 3 years I've owned it. Sad but true. 
1043109,Positive,"No one feels like talking to me right now, so I'm just going to play some Saints Row "
1043110,Positive,No one for the gyro huh??? How about a big bowl of pho???  i'll love you forever. Lol
1043111,Negative,no one got shot tonight  and wtf. gretchen is alive omg.
1043112,Negative,no one has any ideas for presents? I'm so bad at it 
1043113,Negative,no one has bought me yet.   http://digg.com/u16U2m
1043114,Negative,No one has brought us a Mixtape yet. 
1043115,Positive,No one has ever won the first 8 playoff games in a row either though right?     Oh wait.... 
1043116,Negative,No one has texted me in 3 days 
1043117,Negative,No one has time for me anymore. 
1043118,Negative,No one has twitter!! lol 
1043119,Positive,No one has uploaded the videos of the finals. But the official site has all of the photos from last night 
1043120,Negative,no one here has a positive outlook on life 
1043121,Negative,No one here. Hope it's because I'm early because 
1043122,Negative,no one i know has twitter 
1043123,Negative,no one i know uses twitter 
1043124,Negative,no one in the home right now.. im so lonely 
1043125,Negative,No one inviting me into Skype tonight 
1043126,Negative,no one is AWAKE! 
1043127,Negative,no one is eva up when I am up  lol..i'm mad bored
1043128,Negative,No one is following me I am talking to myself here 2X 
1043129,Negative,no one is here today 
1043130,Negative,"No one is on msn    Im vairr bored..  What to watch, what to watch? .. *-)"
1043131,Negative,no one is on msn  add me - xflywithme@hotmail.com
1043132,Negative,no one is on MV anymore 
1043133,Negative,no one is on plurk and twitter. 
1043134,Negative,No one is on skype tonight so I'm stuck stumbling around the internet by myself. 
1043135,Negative,"no one is on twitter anymore  ill probly sign off in a minute and watch I'm A Celebrity, Get Me Outta Here lol"
1043136,Negative,no one is on twitter much today 
1043137,Negative,No one is picking up the phone! 
1043138,Negative,"no one is talking...  i'm editing pictures, it's super-fun!"
1043139,Negative,"no one is tweeting except me, its coz i have no life "
1043140,Negative,No one is tweeting much today...suppose they're all at the beach  when I'm stuck inside revising ...bad times
1043141,Negative,No one is tweeting tonight. 
1043142,Negative,No one is tweeting with me! 
1043143,Negative,no one is up 
1043144,Positive,no one likes @shlarablizzaira.  lol
1043145,Negative,No one likes mr gwen-go  
1043146,Negative,No one likes my hint  Try it without the spaces.
1043147,Negative,No one likes the Smashing Pumpkins as much as I do  Except for Oliver.
1043148,Negative,No one made a caption for the caption this... is it getting boring now? O.o 
1043149,Negative,No one makes tweets about me! 
1043150,Negative,No one missed me  I said I missed yall mh mean asses
1043151,Positive,No one on facebook no one twitter... no one on skype aaahh!! talk to me people 
1043152,Negative,no one replies to my tweets anymore... 
1043153,Negative,No one seems to have time anymore... for anything really. 
1043154,Negative,No one seems to like my &quot;pharmaceutical spelling bee&quot; idea  Pharmacists vs techs! Try hydrochlorothiazide or fesoterodine fumarate. Cmon!
1043155,Negative,No one showed up at the Rittenhouse Square protest.  #iranelection
1043156,Negative,No one speaks to me anymore  Depressed over it. Off to sleep now. Goodnight
1043157,Negative,No one talked me out of eating the pie  so I had to eat it
1043158,Negative,No one talks to me  cuz no1 is following me....I need followers!!!
1043159,Negative,No one tells me anything anymore 
1043160,Negative,no one texts me. 
1043161,Negative,No one to go see Sarah Palin with. 
1043162,Negative,no one to hang out with tonight 
1043163,Negative,no one tweets but me 
